date,platform,campaign_type,industry,country,impressions,clicks,CTR,CPC,ad_spend,conversions,CPA,revenue,ROAS,sessions,total_orders,new_customers,cvr_percentage,cac_usd
2024-01-05,TikTok Ads,Video,EdTech,Australia,52059,2956,0.0568,0.57,1684.92,29,58.1,5633.14,3.34,2808,29,23,1.03,73.26
2024-05-31,Google Ads,Display,SaaS,USA,183373,7169,0.0391,1.55,11111.95,342,32.49,18314.28,1.65,6810,342,273,5.02,40.7
2024-09-13,Meta Ads,Search,E-commerce,USA,114844,3307,0.0288,2.1,6944.7,123,56.46,36552.89,5.26,3141,123,98,3.92,70.86
2024-08-27,Meta Ads,Search,E-commerce,USA,53865,1098,0.0204,1.28,1405.44,67,20.98,2545.35,1.81,1043,67,53,6.42,26.52
2024-01-07,Google Ads,Video,E-commerce,Germany,25080,1113,0.0444,2.62,2916.06,49,59.51,2232.61,0.77,1057,49,39,4.64,74.77
2024-07-12,TikTok Ads,Search,E-commerce,India,95853,4658,0.0486,0.31,1443.98,92,15.7,27317.08,18.92,4425,92,73,2.08,19.78
2024-05-26,Google Ads,Video,SaaS,Canada,27593,896,0.0325,2.39,2141.44,48,44.61,8087.57,3.78,851,48,38,5.64,56.35
2024-09-11,Meta Ads,Video,EdTech,USA,34949,1324,0.0379,1.79,2369.96,86,27.56,9084.22,3.83,1257,86,68,6.84,34.85
2024-05-17,TikTok Ads,Shopping,E-commerce,USA,72986,3379,0.0463,1.77,5980.83,188,31.81,17387.72,2.91,3210,188,150,5.86,39.87
2024-02-02,Google Ads,Shopping,Healthcare,UAE,149848,9290,0.062,1.97,18301.3,537,34.08,106414.01,5.81,8825,537,429,6.08,42.66
2024-09-03,Google Ads,Video,SaaS,Australia,143235,3981,0.0278,1.83,7285.23,125,58.28,27104.75,3.72,3781,125,100,3.31,72.85
2024-02-11,TikTok Ads,Video,EdTech,India,157625,9457,0.06,0.48,4539.36,534,8.5,147520.8,32.5,8984,534,427,5.94,10.63
2024-11-28,Meta Ads,Search,Fintech,India,172816,3819,0.0221,2.14,8172.66,193,42.35,41926.28,5.13,3628,193,154,5.32,53.07
2024-12-14,TikTok Ads,Video,E-commerce,UK,56529,4494,0.0795,1.51,6785.94,104,65.25,9525.68,1.4,4269,104,83,2.44,81.76
2024-04-13,TikTok Ads,Shopping,EdTech,USA,176030,13079,0.0743,1.51,19749.29,200,98.75,41247.07,2.09,12425,200,160,1.61,123.43
2024-11-03,Meta Ads,Search,SaaS,Canada,128355,1758,0.0137,1.86,3269.88,122,26.8,6205.33,1.9,1670,122,97,7.31,33.71
2024-09-25,Google Ads,Video,Fintech,USA,14096,476,0.0338,1.29,614.04,34,18.06,3175.83,5.17,452,34,27,7.52,22.74
2024-04-02,Google Ads,Video,SaaS,USA,31855,1411,0.0443,1.7,2398.7,60,39.98,3201.45,1.33,1340,60,48,4.48,49.97
2024-02-19,Google Ads,Search,EdTech,UAE,95218,2199,0.0231,2.39,5255.61,103,51.03,17399.72,3.31,2089,103,82,4.93,64.09
2024-02-06,Google Ads,Shopping,E-commerce,Germany,102409,3389,0.0331,3.58,12132.62,149,81.43,31253.87,2.58,3219,149,119,4.63,101.95
2024-09-12,Google Ads,Search,E-commerce,India,31049,1021,0.0329,3.31,3379.51,31,109.02,7117.65,2.11,969,31,24,3.2,140.81
2024-09-19,TikTok Ads,Search,Healthcare,Germany,129077,4065,0.0315,1.22,4959.3,295,16.81,44193.52,8.91,3861,295,236,7.64,21.01
2024-09-20,Meta Ads,Shopping,E-commerce,Germany,166874,6641,0.0398,0.68,4515.88,200,22.58,17225.95,3.81,6308,200,160,3.17,28.22
2024-02-13,Google Ads,Search,SaaS,Australia,153865,5785,0.0376,1.7,9834.5,139,70.75,16979.34,1.73,5495,139,111,2.53,88.6
2024-11-07,TikTok Ads,Display,Healthcare,UK,187199,12036,0.0643,1.33,16007.88,946,16.92,165825.37,10.36,11434,946,756,8.27,21.17
2024-06-27,Meta Ads,Video,SaaS,UK,117696,4531,0.0385,1.09,4938.79,325,15.2,19270.73,3.9,4304,325,260,7.55,19.0
2024-10-19,Meta Ads,Search,Healthcare,Canada,147324,1325,0.009,1.72,2279.0,96,23.74,10356.84,4.54,1258,96,76,7.63,29.99
2024-08-04,Google Ads,Video,Fintech,Australia,39001,1450,0.0372,2.62,3799.0,18,211.06,5256.07,1.38,1377,18,14,1.31,271.36
2024-01-03,TikTok Ads,Search,Healthcare,USA,69277,5057,0.073,1.06,5360.42,268,20.0,57608.77,10.75,4804,268,214,5.58,25.05
2024-04-10,Google Ads,Search,E-commerce,USA,166687,11384,0.0683,0.73,8310.32,899,9.24,139644.2,16.8,10814,899,719,8.31,11.56
2024-12-02,Meta Ads,Video,E-commerce,Canada,173898,5321,0.0306,0.53,2820.13,239,11.8,52181.09,18.5,5054,239,191,4.73,14.77
2024-05-31,Google Ads,Display,SaaS,Canada,117000,7979,0.0682,1.47,11729.13,366,32.05,14373.81,1.23,7580,366,292,4.83,40.17
2024-10-25,Meta Ads,Shopping,SaaS,UK,55697,957,0.0172,0.91,870.87,12,72.57,1673.31,1.92,909,12,9,1.32,96.76
2024-07-03,Google Ads,Display,Fintech,UK,46585,1504,0.0323,2.2,3308.8,85,38.93,13372.82,4.04,1428,85,68,5.95,48.66
2024-08-14,TikTok Ads,Search,E-commerce,Germany,97345,5178,0.0532,0.61,3158.58,289,10.93,44113.49,13.97,4919,289,231,5.88,13.67
2024-06-18,TikTok Ads,Video,E-commerce,India,143519,10519,0.0733,0.86,9046.34,673,13.44,28878.71,3.19,9993,673,538,6.73,16.81
2024-05-01,Meta Ads,Display,E-commerce,Canada,68843,633,0.0092,0.89,563.37,25,22.53,2441.19,4.33,601,25,20,4.16,28.17
2024-03-27,Google Ads,Display,Fintech,USA,129679,5848,0.0451,1.48,8655.04,158,54.78,32419.87,3.75,5555,158,126,2.84,68.69
2024-01-31,Meta Ads,Search,Fintech,UK,153157,5498,0.0359,1.8,9896.4,401,24.68,90694.52,9.16,5223,401,320,7.68,30.93
2024-08-21,Meta Ads,Display,E-commerce,Canada,138074,3313,0.024,1.91,6327.83,209,30.28,16533.53,2.61,3147,209,167,6.64,37.89
2024-11-16,Google Ads,Shopping,SaaS,Germany,119132,3466,0.0291,2.19,7590.54,261,29.08,30598.06,4.03,3292,261,208,7.93,36.49
2024-05-05,Google Ads,Video,E-commerce,Canada,43634,1937,0.0444,2.38,4610.06,58,79.48,15065.19,3.27,1840,58,46,3.15,100.22
2024-06-27,Meta Ads,Shopping,Fintech,USA,198899,2923,0.0147,1.97,5758.31,95,60.61,3750.0,0.65,2776,95,76,3.42,75.77
2024-05-15,Meta Ads,Video,SaaS,Germany,143383,3412,0.0238,1.02,3480.24,117,29.75,19100.2,5.49,3241,117,93,3.61,37.42
2024-02-06,Meta Ads,Video,E-commerce,UAE,92469,2487,0.0269,0.6,1492.2,48,31.09,14164.35,9.49,2362,48,38,2.03,39.27
2024-11-09,Google Ads,Shopping,SaaS,Germany,30852,684,0.0222,1.59,1087.56,11,98.87,2813.84,2.59,649,11,8,1.69,135.94
2024-11-16,Meta Ads,Search,Healthcare,Germany,87565,3213,0.0367,2.2,7068.6,106,66.68,13715.98,1.94,3052,106,84,3.47,84.15
2024-12-11,Google Ads,Shopping,EdTech,UK,154058,3728,0.0242,2.46,9170.88,125,73.37,7520.81,0.82,3541,125,100,3.53,91.71
2024-06-14,Google Ads,Display,SaaS,India,160579,7804,0.0486,1.36,10613.44,193,54.99,9996.49,0.94,7413,193,154,2.6,68.92
2024-10-24,TikTok Ads,Search,SaaS,UAE,34076,1363,0.04,1.14,1553.82,16,97.11,2219.67,1.43,1294,16,12,1.24,129.48
2024-05-29,TikTok Ads,Shopping,Healthcare,Germany,37261,1591,0.0427,1.08,1718.28,40,42.96,8930.04,5.2,1511,40,32,2.65,53.7
2024-02-16,Meta Ads,Shopping,Fintech,USA,178553,7213,0.0404,2.28,16445.64,556,29.58,50559.85,3.07,6852,556,444,8.11,37.04
2024-03-06,Meta Ads,Search,Healthcare,Australia,132390,2780,0.021,1.01,2807.8,133,21.11,39444.5,14.05,2641,133,106,5.04,26.49
2024-08-17,TikTok Ads,Search,Healthcare,Australia,166446,7822,0.047,1.15,8995.3,218,41.26,21100.54,2.35,7430,218,174,2.93,51.7
2024-10-30,TikTok Ads,Shopping,EdTech,Germany,158807,5859,0.0369,0.57,3339.63,73,45.75,7304.51,2.19,5566,73,58,1.31,57.58
2024-10-18,Meta Ads,Video,EdTech,Australia,66265,1881,0.0284,2.04,3837.24,76,50.49,2782.02,0.73,1786,76,60,4.26,63.95
2024-02-11,Google Ads,Search,SaaS,UK,137156,5253,0.0383,2.15,11293.95,280,40.34,75085.66,6.65,4990,280,224,5.61,50.42
2024-12-28,Google Ads,Shopping,Fintech,India,123292,2527,0.0205,3.55,8970.85,179,50.12,36566.56,4.08,2400,179,143,7.46,62.73
2024-08-07,TikTok Ads,Display,Fintech,UK,68642,3363,0.049,0.37,1244.31,37,33.63,8887.57,7.14,3194,37,29,1.16,42.91
2024-02-20,Google Ads,Shopping,SaaS,Canada,147727,7534,0.051,2.33,17554.22,206,85.21,23788.98,1.36,7157,206,164,2.88,107.04
2024-03-10,TikTok Ads,Search,E-commerce,Australia,179818,11724,0.0652,1.03,12075.72,880,13.72,242039.99,20.04,11137,880,704,7.9,17.15
2024-10-25,Google Ads,Display,Fintech,Australia,158481,6053,0.0382,1.63,9866.39,116,85.06,30091.81,3.05,5750,116,92,2.02,107.24
2024-06-10,TikTok Ads,Search,Fintech,India,12784,1055,0.0826,0.38,400.9,67,5.98,12031.35,30.01,1002,67,53,6.69,7.56
2024-12-11,Meta Ads,Video,EdTech,Australia,117169,3304,0.0282,1.27,4196.08,83,50.56,20949.79,4.99,3138,83,66,2.64,63.58
2024-01-17,Meta Ads,Video,EdTech,Germany,190928,5078,0.0266,1.45,7363.1,186,39.59,47430.11,6.44,4824,186,148,3.86,49.75
2024-12-12,Google Ads,Search,E-commerce,India,38512,1840,0.0478,1.34,2465.6,53,46.52,3324.76,1.35,1748,53,42,3.03,58.7
2024-02-11,Meta Ads,Video,SaaS,UAE,92986,2082,0.0224,1.73,3601.86,108,33.35,6838.55,1.9,1977,108,86,5.46,41.88
2024-04-29,Meta Ads,Search,Healthcare,UAE,80589,1160,0.0144,0.95,1102.0,75,14.69,21781.43,19.77,1102,75,60,6.81,18.37
2024-07-19,Meta Ads,Display,EdTech,India,140475,5043,0.0359,2.04,10287.72,327,31.46,96504.49,9.38,4790,327,261,6.83,39.42
2024-09-09,Google Ads,Video,E-commerce,Canada,103348,1891,0.0183,1.54,2912.14,30,97.07,1064.02,0.37,1796,30,24,1.67,121.34
2024-01-17,Meta Ads,Search,EdTech,Australia,100343,3461,0.0345,1.08,3737.88,259,14.43,51755.16,13.85,3287,259,207,7.88,18.06
2024-07-21,TikTok Ads,Display,SaaS,UAE,179039,14663,0.0819,1.36,19941.68,1151,17.33,281693.26,14.13,13929,1151,920,8.26,21.68
2024-04-20,Meta Ads,Display,SaaS,UK,13100,186,0.0142,1.5,279.0,10,27.9,1347.41,4.83,176,10,8,5.68,34.88
2024-02-04,Google Ads,Search,EdTech,UAE,167198,5132,0.0307,2.31,11854.92,120,98.79,19874.34,1.68,4875,120,96,2.46,123.49
2024-09-08,Meta Ads,Video,E-commerce,UK,35755,672,0.0188,2.01,1350.72,39,34.63,1411.24,1.04,638,39,31,6.11,43.57
2024-04-17,Google Ads,Display,E-commerce,Germany,177420,7646,0.0431,2.42,18503.32,478,38.71,110744.54,5.99,7263,478,382,6.58,48.44
2024-02-21,Google Ads,Search,SaaS,UAE,195067,9129,0.0468,0.95,8672.55,128,67.75,24006.78,2.77,8672,128,102,1.48,85.02
2024-01-30,Google Ads,Display,EdTech,USA,44435,1453,0.0327,2.68,3894.04,48,81.13,6345.04,1.63,1380,48,38,3.48,102.47
2024-04-04,TikTok Ads,Search,SaaS,UAE,57448,2338,0.0407,0.5,1169.0,143,8.17,25654.56,21.95,2221,143,114,6.44,10.25
2024-01-06,Google Ads,Video,E-commerce,UK,139158,3061,0.022,1.27,3887.47,118,32.94,15835.46,4.07,2907,118,94,4.06,41.36
2024-02-29,Meta Ads,Display,Healthcare,Germany,148463,4810,0.0324,2.11,10149.1,286,35.49,68709.26,6.77,4569,286,228,6.26,44.51
2024-01-27,Meta Ads,Search,E-commerce,Australia,30123,554,0.0184,1.78,986.12,15,65.74,2874.83,2.92,526,15,12,2.85,82.18
2024-01-05,Meta Ads,Shopping,E-commerce,USA,139257,2631,0.0189,1.61,4235.91,99,42.79,9781.28,2.31,2499,99,79,3.96,53.62
2024-07-06,Google Ads,Search,Healthcare,Germany,103053,2607,0.0253,2.19,5709.33,194,29.43,39533.49,6.92,2476,194,155,7.84,36.83
2024-02-29,Google Ads,Display,Fintech,Canada,44140,2101,0.0476,1.05,2206.05,55,40.11,6735.72,3.05,1995,55,44,2.76,50.14
2024-07-04,Meta Ads,Display,SaaS,India,88698,1073,0.0121,0.92,987.16,43,22.96,5727.99,5.8,1019,43,34,4.22,29.03
2024-01-12,Meta Ads,Display,EdTech,Canada,182011,1911,0.0105,0.55,1051.05,35,30.03,3848.31,3.66,1815,35,28,1.93,37.54
2024-01-20,TikTok Ads,Display,Fintech,India,29180,1464,0.0502,0.53,775.92,59,13.15,11729.57,15.12,1390,59,47,4.24,16.51
2024-01-13,Meta Ads,Video,E-commerce,UK,138686,2621,0.0189,1.52,3983.92,195,20.43,52398.49,13.15,2489,195,156,7.83,25.54
2024-09-22,Google Ads,Search,Fintech,India,181976,7752,0.0426,1.72,13333.44,255,52.29,75491.87,5.66,7364,255,204,3.46,65.36
2024-12-10,Google Ads,Shopping,Healthcare,UK,103902,3927,0.0378,1.16,4555.32,215,21.19,37434.38,8.22,3730,215,172,5.76,26.48
2024-04-05,TikTok Ads,Display,SaaS,Canada,132081,10051,0.0761,0.71,7136.21,229,31.16,62261.45,8.72,9548,229,183,2.4,39.0
2024-05-18,Meta Ads,Video,E-commerce,UK,25077,341,0.0136,0.42,143.22,5,28.64,779.52,5.44,323,5,4,1.55,35.8
2024-04-16,Meta Ads,Video,E-commerce,UAE,113987,3579,0.0314,0.76,2720.04,229,11.88,31787.48,11.69,3400,229,183,6.74,14.86
2024-03-20,Meta Ads,Shopping,Fintech,Canada,14705,363,0.0247,0.94,341.22,4,85.31,738.37,2.16,344,4,3,1.16,113.74
2024-06-02,Google Ads,Search,EdTech,USA,16955,440,0.026,1.82,800.8,30,26.69,3274.44,4.09,418,30,24,7.18,33.37
2024-09-22,Meta Ads,Display,E-commerce,India,127082,2452,0.0193,2.18,5345.36,53,100.86,8408.45,1.57,2329,53,42,2.28,127.27
2024-02-13,Meta Ads,Video,E-commerce,India,57299,1186,0.0207,1.35,1601.1,25,64.04,5383.27,3.36,1126,25,20,2.22,80.05
2024-06-19,Meta Ads,Shopping,Fintech,Australia,134986,4346,0.0322,1.63,7083.98,149,47.54,28100.44,3.97,4128,149,119,3.61,59.53
2024-07-22,Google Ads,Display,E-commerce,Australia,12546,725,0.0578,1.45,1051.25,43,24.45,2269.78,2.16,688,43,34,6.25,30.92
2024-05-27,Google Ads,Search,Fintech,Canada,161554,6252,0.0387,3.05,19068.6,361,52.82,57767.01,3.03,5939,361,288,6.08,66.21
2024-01-25,Meta Ads,Search,Healthcare,India,27499,728,0.0265,1.07,778.96,17,45.82,3860.75,4.96,691,17,13,2.46,59.92
2024-12-20,TikTok Ads,Display,EdTech,India,153936,5895,0.0383,0.89,5246.55,373,14.07,85268.07,16.25,5600,373,298,6.66,17.61
2024-04-07,TikTok Ads,Display,E-commerce,Germany,41232,1859,0.0451,1.06,1970.54,126,15.64,22069.99,11.2,1766,126,100,7.13,19.71
2024-02-16,Meta Ads,Video,Healthcare,Canada,133088,5243,0.0394,1.68,8808.24,226,38.97,48389.85,5.49,4980,226,180,4.54,48.93
2024-04-18,Meta Ads,Search,SaaS,Australia,33082,340,0.0103,1.86,632.4,9,70.27,2116.06,3.35,323,9,7,2.79,90.34
2024-04-16,Meta Ads,Display,Fintech,Germany,179504,5026,0.028,1.11,5578.86,203,27.48,10121.88,1.81,4774,203,162,4.25,34.44
2024-06-11,Meta Ads,Shopping,Healthcare,USA,16344,534,0.0327,0.9,480.6,11,43.69,465.35,0.97,507,11,8,2.17,60.08
2024-03-05,TikTok Ads,Display,E-commerce,Canada,196312,12642,0.0644,1.28,16181.76,584,27.71,148695.91,9.19,12009,584,467,4.86,34.65
2024-10-31,TikTok Ads,Shopping,E-commerce,USA,17626,1113,0.0632,0.54,601.02,50,12.02,2568.51,4.27,1057,50,40,4.73,15.03
2024-05-22,Meta Ads,Shopping,SaaS,Germany,46603,955,0.0205,0.69,658.95,23,28.65,2614.49,3.97,907,23,18,2.54,36.61
2024-01-28,Meta Ads,Search,EdTech,UAE,113878,3678,0.0323,0.92,3383.76,216,15.67,62162.63,18.37,3494,216,172,6.18,19.67
2024-05-24,Meta Ads,Display,E-commerce,Canada,196354,2945,0.015,1.11,3268.95,177,18.47,7478.3,2.29,2797,177,141,6.33,23.18
2024-07-25,Meta Ads,Video,EdTech,Australia,62194,2039,0.0328,1.84,3751.76,129,29.08,23854.38,6.36,1937,129,103,6.66,36.42
2024-11-17,TikTok Ads,Shopping,Healthcare,Germany,56069,2949,0.0526,0.85,2506.65,150,16.71,29064.28,11.59,2801,150,120,5.36,20.89
2024-07-18,Meta Ads,Search,EdTech,UAE,18706,458,0.0245,0.44,201.52,35,5.76,7330.28,36.37,435,35,28,8.05,7.2
2024-03-22,TikTok Ads,Video,SaaS,Canada,49390,3368,0.0682,1.65,5557.2,195,28.5,57395.9,10.33,3199,195,156,6.1,35.62
2024-07-19,Google Ads,Shopping,Fintech,India,23773,461,0.0194,1.6,737.6,5,147.52,642.97,0.87,437,5,4,1.14,184.4
2024-09-03,Meta Ads,Search,E-commerce,Canada,19959,586,0.0294,1.99,1166.14,17,68.6,4432.12,3.8,556,17,13,3.06,89.7
2024-01-30,Meta Ads,Display,Fintech,UAE,166155,6048,0.0364,1.46,8830.08,260,33.96,28494.38,3.23,5745,260,208,4.53,42.45
2024-02-28,TikTok Ads,Shopping,SaaS,UAE,50819,3206,0.0631,0.95,3045.7,222,13.72,24319.42,7.98,3045,222,177,7.29,17.21
2024-08-28,Google Ads,Display,Healthcare,UK,15796,301,0.0191,1.91,574.91,17,33.82,1137.71,1.98,285,17,13,5.96,44.22
2024-02-24,TikTok Ads,Display,E-commerce,India,133422,8458,0.0634,0.82,6935.56,663,10.46,111531.65,16.08,8035,663,530,8.25,13.09
2024-04-28,Meta Ads,Video,EdTech,Germany,181026,2769,0.0153,1.06,2935.14,155,18.94,18246.01,6.22,2630,155,124,5.89,23.67
2024-03-17,Meta Ads,Shopping,E-commerce,Germany,57784,907,0.0157,1.21,1097.47,54,20.32,2856.1,2.6,861,54,43,6.27,25.52
2024-06-22,Meta Ads,Search,E-commerce,India,81023,1944,0.024,1.31,2546.64,146,17.44,32752.99,12.86,1846,146,116,7.91,21.95
2024-07-08,Google Ads,Shopping,EdTech,USA,93623,6319,0.0675,1.25,7898.75,83,95.17,20925.73,2.65,6003,83,66,1.38,119.68
2024-05-12,TikTok Ads,Search,EdTech,Germany,118483,8826,0.0745,1.69,14915.94,570,26.17,139364.5,9.34,8384,570,456,6.8,32.71
2024-04-30,Google Ads,Shopping,Healthcare,UAE,155018,9146,0.059,2.96,27072.16,495,54.69,33297.83,1.23,8688,495,396,5.7,68.36
2024-11-03,Google Ads,Search,EdTech,Canada,13614,744,0.0547,2.97,2209.68,54,40.92,11111.12,5.03,706,54,43,7.65,51.39
2024-12-16,Google Ads,Display,SaaS,Australia,7594,225,0.0297,1.19,267.75,7,38.25,1275.11,4.76,213,7,5,3.29,53.55
2024-08-16,TikTok Ads,Search,E-commerce,Australia,161640,5916,0.0366,0.46,2721.36,445,6.12,30797.18,11.32,5620,445,356,7.92,7.64
2024-12-23,Google Ads,Video,E-commerce,UAE,83845,2599,0.031,2.69,6991.31,137,51.03,29891.75,4.28,2469,137,109,5.55,64.14
2024-05-17,Google Ads,Display,Healthcare,Germany,195610,9956,0.0509,2.37,23595.72,401,58.84,116291.87,4.93,9458,401,320,4.24,73.74
2024-09-14,Google Ads,Display,Healthcare,UAE,63812,2686,0.0421,2.98,8004.28,84,95.29,6979.61,0.87,2551,84,67,3.29,119.47
2024-08-28,Google Ads,Video,Fintech,UAE,33794,1030,0.0305,1.75,1802.5,25,72.1,1849.39,1.03,978,25,20,2.56,90.12
2024-06-15,Meta Ads,Shopping,Fintech,India,130056,3537,0.0272,0.58,2051.46,207,9.91,27550.99,13.43,3360,207,165,6.16,12.43
2024-12-29,Google Ads,Shopping,SaaS,Canada,149438,3287,0.022,3.73,12260.51,153,80.13,8351.95,0.68,3122,153,122,4.9,100.5
2024-01-17,Meta Ads,Shopping,Healthcare,Canada,185750,1653,0.0089,1.3,2148.9,34,63.2,2916.11,1.36,1570,34,27,2.17,79.59
2024-07-29,Meta Ads,Video,SaaS,India,24750,747,0.0302,1.19,888.93,48,18.52,1738.76,1.96,709,48,38,6.77,23.39
2024-11-16,TikTok Ads,Shopping,Fintech,UK,66262,3790,0.0572,1.07,4055.3,150,27.04,24443.12,6.03,3600,150,120,4.17,33.79
2024-05-09,TikTok Ads,Video,E-commerce,UK,126854,7243,0.0571,0.81,5866.83,474,12.38,55705.28,9.49,6880,474,379,6.89,15.48
2024-09-19,Meta Ads,Video,EdTech,Canada,32559,553,0.017,0.71,392.63,6,65.44,1500.74,3.82,525,6,4,1.14,98.16
2024-07-27,Google Ads,Search,SaaS,UAE,85729,1757,0.0205,3.02,5306.14,90,58.96,21584.82,4.07,1669,90,72,5.39,73.7
2024-12-08,Meta Ads,Shopping,E-commerce,India,126432,1567,0.0124,1.65,2585.55,110,23.51,31358.68,12.13,1488,110,88,7.39,29.38
2024-03-28,Meta Ads,Search,Fintech,UK,196595,2614,0.0133,0.38,993.32,28,35.48,6376.7,6.42,2483,28,22,1.13,45.15
2024-09-24,Meta Ads,Search,E-commerce,UK,14028,342,0.0244,1.89,646.38,7,92.34,716.51,1.11,324,7,5,2.16,129.28
2024-03-21,Google Ads,Display,Healthcare,Canada,77964,2915,0.0374,3.38,9852.7,161,61.2,14283.0,1.45,2769,161,128,5.81,76.97
2024-04-12,Google Ads,Search,Fintech,UK,102677,3131,0.0305,3.67,11490.77,79,145.45,13056.26,1.14,2974,79,63,2.66,182.39
2024-12-29,Google Ads,Search,Fintech,Germany,137737,3925,0.0285,0.9,3532.5,78,45.29,11545.1,3.27,3728,78,62,2.09,56.98
2024-05-05,Google Ads,Shopping,EdTech,USA,93534,3544,0.0379,0.95,3366.8,187,18.0,32280.5,9.59,3366,187,149,5.56,22.6
2024-06-17,Google Ads,Video,Fintech,Australia,127475,7342,0.0576,2.34,17180.28,574,29.93,74747.49,4.35,6974,574,459,8.23,37.43
2024-09-09,Google Ads,Display,SaaS,USA,82700,2679,0.0324,0.86,2303.94,140,16.46,20788.45,9.02,2545,140,112,5.5,20.57
2024-05-19,TikTok Ads,Shopping,E-commerce,UK,96432,7155,0.0742,0.35,2504.25,336,7.45,47954.95,19.15,6797,336,268,4.94,9.34
2024-12-06,TikTok Ads,Shopping,SaaS,USA,154656,6557,0.0424,0.4,2622.8,345,7.6,49646.11,18.93,6229,345,276,5.54,9.5
2024-06-22,Google Ads,Video,Healthcare,UK,115415,3866,0.0335,3.29,12719.14,280,45.43,61322.57,4.82,3672,280,224,7.63,56.78
2024-09-14,Google Ads,Search,E-commerce,Canada,157963,5607,0.0355,0.88,4934.16,205,24.07,50937.22,10.32,5326,205,164,3.85,30.09
2024-06-06,Meta Ads,Video,Fintech,Canada,133684,2018,0.0151,1.72,3470.96,44,78.89,11449.27,3.3,1917,44,35,2.3,99.17
2024-01-05,Google Ads,Shopping,Healthcare,UAE,20091,956,0.0476,3.41,3259.96,36,90.55,9230.05,2.83,908,36,28,3.96,116.43
2024-12-19,Google Ads,Display,E-commerce,Canada,126946,6728,0.053,2.31,15541.68,132,117.74,34256.99,2.2,6391,132,105,2.07,148.02
2024-12-30,TikTok Ads,Search,Healthcare,Germany,8311,476,0.0573,1.61,766.36,18,42.58,1064.02,1.39,452,18,14,3.98,54.74
2024-04-26,Google Ads,Video,Healthcare,UK,140091,7242,0.0517,2.52,18249.84,347,52.59,24525.17,1.34,6879,347,277,5.04,65.88
2024-05-16,TikTok Ads,Shopping,E-commerce,Canada,140121,4778,0.0341,0.86,4109.08,291,14.12,84859.67,20.65,4539,291,232,6.41,17.71
2024-07-31,Meta Ads,Display,Fintech,UK,159301,6738,0.0423,2.18,14688.84,302,48.64,57570.61,3.92,6401,302,241,4.72,60.95
2024-01-16,TikTok Ads,Shopping,SaaS,Germany,88940,4384,0.0493,0.32,1402.88,66,21.26,10447.12,7.45,4164,66,52,1.59,26.98
2024-08-04,Meta Ads,Search,Fintech,Canada,194287,5032,0.0259,0.85,4277.2,338,12.65,32920.35,7.7,4780,338,270,7.07,15.84
2024-02-08,TikTok Ads,Search,Healthcare,India,17911,1148,0.0641,1.15,1320.2,52,25.39,3388.21,2.57,1090,52,41,4.77,32.2
2024-07-22,Meta Ads,Display,SaaS,UK,9909,170,0.0172,1.86,316.2,10,31.62,1238.47,3.92,161,10,8,6.21,39.52
2024-01-18,TikTok Ads,Search,E-commerce,India,168616,6508,0.0386,1.02,6638.16,508,13.07,151081.09,22.76,6182,508,406,8.22,16.35
2024-09-29,Meta Ads,Shopping,Healthcare,Germany,139346,4096,0.0294,0.62,2539.52,236,10.76,12521.54,4.93,3891,236,188,6.07,13.51
2024-03-15,Meta Ads,Search,Fintech,UK,98740,1589,0.0161,2.09,3321.01,47,70.66,5063.31,1.52,1509,47,37,3.11,89.76
2024-06-02,TikTok Ads,Video,EdTech,India,26471,1890,0.0714,0.94,1776.6,74,24.01,21647.86,12.18,1795,74,59,4.12,30.11
2024-07-25,Meta Ads,Display,Healthcare,USA,174048,3846,0.0221,1.74,6692.04,75,89.23,18304.27,2.74,3653,75,60,2.05,111.53
2024-04-01,Meta Ads,Search,Healthcare,Australia,8877,230,0.026,0.76,174.8,9,19.42,1921.06,10.99,218,9,7,4.13,24.97
2024-05-13,Meta Ads,Shopping,EdTech,Germany,32488,919,0.0283,1.93,1773.67,32,55.43,7341.13,4.14,873,32,25,3.67,70.95
2024-11-10,Google Ads,Search,Healthcare,USA,77968,3001,0.0385,2.85,8552.85,193,44.32,31448.71,3.68,2850,193,154,6.77,55.54
2024-07-31,TikTok Ads,Video,Fintech,UAE,10156,474,0.0467,0.31,146.94,29,5.07,1480.61,10.08,450,29,23,6.44,6.39
2024-03-23,Meta Ads,Display,Fintech,UK,63676,1757,0.0276,1.16,2038.12,137,14.88,8830.01,4.33,1669,137,109,8.21,18.7
2024-06-29,Google Ads,Video,EdTech,UAE,93545,2974,0.0318,1.16,3449.84,58,59.48,4267.11,1.24,2825,58,46,2.05,75.0
2024-02-18,Meta Ads,Display,EdTech,India,8671,156,0.018,1.46,227.76,7,32.54,1461.2,6.42,148,7,5,4.73,45.55
2024-04-06,Meta Ads,Video,Fintech,USA,95930,1554,0.0162,0.72,1118.88,62,18.05,5774.95,5.16,1476,62,49,4.2,22.83
2024-07-23,Google Ads,Display,E-commerce,Australia,73683,3757,0.051,3.32,12473.24,131,95.22,33721.52,2.7,3569,131,104,3.67,119.94
2024-07-17,Meta Ads,Shopping,SaaS,India,152932,6591,0.0431,1.25,8238.75,200,41.19,14211.23,1.72,6261,200,160,3.19,51.49
2024-03-01,TikTok Ads,Shopping,SaaS,UAE,125354,6179,0.0493,0.35,2162.65,259,8.35,9238.12,4.27,5870,259,207,4.41,10.45
